2026-05-08 14:44:52,837 INFO  ExportHelperExtension.cs: 1136 - Found 24 in HR_calf_Joint-1
2026-05-08 14:44:52,837 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in HR_calf_Joint-1
2026-05-08 14:44:52,838 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from HR_foot_Joint-1
2026-05-08 14:44:52,838 INFO  ExportHelperExtension.cs: 1136 - Found 26 in HR_foot_Joint-1
2026-05-08 14:44:52,838 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in HR_foot_Joint-1
2026-05-08 14:44:52,838 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from QuadrupedRobot£¨2026£© V1.2-URDF-20260430
2026-05-08 14:44:52,838 INFO  ExportHelperExtension.cs: 1136 - Found 103 in QuadrupedRobot£¨2026£© V1.2-URDF-20260430
2026-05-08 14:44:52,839 INFO  ExportHelperExtension.cs: 1145 - Found 12 features of type [RefAxis] in QuadrupedRobot£¨2026£© V1.2-URDF-20260430
2026-05-08 14:44:52,839 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-05-08 14:44:52,839 INFO  ExportHelperExtension.cs: 1160 - 17 components to check
2026-05-08 14:44:52,839 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FL_thigh_Joint-1
2026-05-08 14:44:52,839 INFO  ExportHelperExtension.cs: 1136 - Found 22 in FL_thigh_Joint-1
2026-05-08 14:44:52,840 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FL_thigh_Joint-1
2026-05-08 14:44:52,840 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FR_hip_Joint-1
2026-05-08 14:44:52,840 INFO  ExportHelperExtension.cs: 1136 - Found 23 in FR_hip_Joint-1
2026-05-08 14:44:52,840 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FR_hip_Joint-1
2026-05-08 14:44:52,840 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FR_foot_Joint-1
2026-05-08 14:44:52,841 INFO  ExportHelperExtension.cs: 1136 - Found 26 in FR_foot_Joint-1
2026-05-08 14:44:52,841 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FR_foot_Joint-1
